GENDER,AGE_GRP,TRAVEL_STYL_1,TRAVEL_STYL_2,TRAVEL_STYL_3,TRAVEL_STYL_4,TRAVEL_STYL_5,TRAVEL_STYL_6,TRAVEL_STYL_7,TRAVEL_STYL_8,TRAVEL_MOTIVE_1,TRAVEL_COMPANIONS_NUM,TRAVEL_MISSION_INT,VISIT_AREA_NM,VISIT_AREA_TYPE_CD,DGSTFN,VISIT_AREA_NM_CODE
0,30.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,7.0,5.0,1.0,22,제주관광공사 지정면세점,4,5.0,7787
0,20.0,3.0,2.0,1.0,2.0,6.0,4.0,2.0,7.0,3.0,2.0,22,협재해수욕장,1,4.0,9734
1,20.0,1.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,2.0,1.0,2,성산일출봉,1,5.0,4693
1,30.0,2.0,1.0,1.0,4.0,6.0,2.0,3.0,6.0,1.0,0.0,12,구봉산,7,5.0,1058
0,30.0,2.0,2.0,2.0,2.0,3.0,2.0,4.0,1.0,2.0,3.0,23,제주동문시장,4,4.0,7809
0,20.0,4.0,1.0,1.0,1.0,7.0,6.0,1.0,1.0,2.0,1.0,1,천지연폭포,1,5.0,8357
0,20.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2,스누피가든,3,5.0,5223
1,30.0,1.0,2.0,1.0,4.0,3.0,1.0,6.0,4.0,9.0,9.0,22,천지연폭포,1,5.0,8357
0,40.0,1.0,1.0,1.0,1.0,6.0,1.0,7.0,7.0,6.0,0.0,5,제주생활체육공원 테니스장,5,5.0,7837
0,20.0,5.0,1.0,6.0,3.0,6.0,6.0,6.0,2.0,3.0,1.0,2,성산일출봉,1,4.0,4693
0,30.0,1.0,7.0,2.0,1.0,1.0,1.0,7.0,6.0,1.0,3.0,11,제3회 서귀포 은갈치축제,8,2.0,7734
1,20.0,4.0,2.0,2.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,23,웅천친수공원,1,4.0,6789
1,30.0,2.0,2.0,3.0,4.0,6.0,3.0,4.0,4.0,7.0,3.0,11,용두암,1,4.0,6587
0,40.0,4.0,1.0,1.0,1.0,5.0,1.0,2.0,6.0,3.0,1.0,10,이마트,4,5.0,7100
0,40.0,2.0,7.0,4.0,3.0,6.0,6.0,3.0,2.0,3.0,3.0,2,수협효시공원,6,5.0,5153
0,40.0,4.0,5.0,6.0,2.0,2.0,6.0,2.0,3.0,3.0,3.0,3,용두암,1,4.0,6587
1,20.0,2.0,2.0,2.0,4.0,3.0,3.0,6.0,6.0,1.0,3.0,5,금능해수욕장,1,4.0,1358
0,50.0,1.0,1.0,1.0,4.0,7.0,4.0,3.0,7.0,7.0,4.0,11,한담해변,7,5.0,9388
1,20.0,4.0,4.0,3.0,5.0,5.0,3.0,5.0,4.0,1.0,0.0,5,세리월드,5,4.0,4751
1,40.0,3.0,4.0,2.0,4.0,3.0,3.0,5.0,3.0,3.0,4.0,2,세계자동차&피아노박물관,2,4.0,4745
1,50.0,2.0,6.0,5.0,3.0,2.0,2.0,2.0,5.0,6.0,1.0,3,수리산성지,2,4.0,5047
0,40.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,4,정방폭포,1,4.0,7700
1,20.0,6.0,2.0,1.0,4.0,6.0,3.0,6.0,3.0,2.0,9.0,10,인생네컷 제주제이원카트클럽점,5,5.0,7316
1,50.0,5.0,1.0,1.0,3.0,2.0,3.0,3.0,3.0,1.0,4.0,1,외돌개,1,5.0,6557
0,20.0,6.0,3.0,6.0,1.0,2.0,7.0,3.0,7.0,1.0,2.0,1,그랜드 하얏트 제주 수영장,6,5.0,1299
0,20.0,1.0,4.0,4.0,3.0,1.0,3.0,7.0,1.0,1.0,1.0,1,검멀레해변,1,5.0,515
0,30.0,1.0,1.0,1.0,4.0,7.0,4.0,6.0,7.0,8.0,3.0,11,산방산탄산온천,6,5.0,4103
0,30.0,3.0,6.0,4.0,4.0,5.0,4.0,3.0,4.0,7.0,2.0,2,에코랜드테마파크,6,4.0,5962
0,30.0,3.0,6.0,3.0,4.0,5.0,4.0,5.0,5.0,2.0,2.0,9,경남고성공룡세계엑스포,6,4.0,551
0,20.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,2,스누피가든,3,5.0,5223
0,60.0,1.0,1.0,3.0,3.0,1.0,5.0,5.0,5.0,4.0,1.0,21,안면도수목원,1,5.0,5706
1,40.0,5.0,3.0,3.0,2.0,6.0,6.0,2.0,3.0,3.0,2.0,5,정방폭포,1,5.0,7700
1,40.0,1.0,3.0,4.0,6.0,1.0,3.0,4.0,5.0,4.0,0.0,23,방포해수욕장,1,5.0,3507
0,30.0,2.0,1.0,1.0,3.0,6.0,2.0,2.0,5.0,3.0,3.0,21,이호테우등대,1,5.0,7268
1,40.0,1.0,7.0,1.0,4.0,4.0,7.0,6.0,6.0,2.0,1.0,3,코스트코 송도점,4,5.0,8736
0,20.0,2.0,1.0,3.0,2.0,5.0,3.0,1.0,7.0,2.0,1.0,22,창꼼,1,3.0,8233
0,20.0,4.0,4.0,4.0,4.0,1.0,3.0,5.0,3.0,10.0,4.0,10,동막해수욕장,1,4.0,2445
1,20.0,4.0,2.0,2.0,2.0,4.0,5.0,5.0,6.0,1.0,1.0,5,생활맥주 제주연동점,4,5.0,4306
0,30.0,1.0,1.0,2.0,4.0,5.0,4.0,2.0,6.0,1.0,0.0,1,월정리 바다,1,3.0,6893
1,30.0,4.0,4.0,1.0,2.0,6.0,1.0,2.0,1.0,3.0,2.0,2,산굼부리,1,5.0,4085
0,30.0,1.0,1.0,4.0,4.0,4.0,4.0,4.0,7.0,2.0,1.0,8,속골유원지,7,5.0,4917
1,20.0,4.0,2.0,1.0,6.0,7.0,7.0,7.0,5.0,2.0,0.0,5,서귀포매일올레시장,4,5.0,4333
0,20.0,6.0,2.0,1.0,4.0,2.0,2.0,6.0,7.0,1.0,2.0,23,테디베어뮤지엄 제주점,3,5.0,8905
1,40.0,1.0,7.0,1.0,1.0,7.0,1.0,1.0,1.0,3.0,3.0,22,제주민속촌,2,3.0,7824
1,20.0,4.0,3.0,4.0,6.0,6.0,3.0,6.0,3.0,1.0,0.0,22,함덕해수욕장,1,4.0,9519
0,50.0,6.0,4.0,7.0,5.0,7.0,6.0,7.0,4.0,1.0,1.0,3,덕진진,2,3.0,2302
0,30.0,5.0,2.0,1.0,4.0,5.0,4.0,1.0,5.0,10.0,2.0,22,이승이오름,7,5.0,7214
1,20.0,6.0,1.0,2.0,6.0,5.0,4.0,2.0,4.0,1.0,1.0,2,팜카밀레허브농원,6,5.0,9039
0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,0.0,3,사진말전문갤러리 마음빛그리미,3,5.0,4065
0,30.0,2.0,3.0,2.0,5.0,4.0,2.0,6.0,4.0,4.0,0.0,21,금능해수욕장,1,5.0,1358
1,30.0,2.0,1.0,7.0,2.0,1.0,1.0,6.0,1.0,3.0,1.0,28,윗세오름,1,5.0,6946
0,40.0,5.0,4.0,2.0,2.0,4.0,3.0,4.0,4.0,3.0,2.0,6,현대렌트,5,4.0,9694
1,40.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,5.0,3.0,1.0,2,금오름,2,4.0,1385
1,20.0,4.0,2.0,2.0,5.0,2.0,5.0,7.0,4.0,2.0,0.0,2,카멜리아힐,1,5.0,8669
0,30.0,3.0,1.0,1.0,2.0,1.0,4.0,7.0,1.0,2.0,1.0,6,제주동문수산시장,4,3.0,7808
0,50.0,4.0,4.0,5.0,4.0,4.0,4.0,6.0,2.0,2.0,1.0,28,해녀박물관,2,4.0,9566
0,30.0,1.0,7.0,1.0,5.0,1.0,1.0,2.0,6.0,5.0,0.0,21,비자림,1,5.0,3983
0,30.0,1.0,6.0,1.0,5.0,7.0,5.0,5.0,2.0,1.0,4.0,2,넥슨컴퓨터박물관,2,5.0,1763
0,30.0,2.0,6.0,6.0,2.0,2.0,3.0,2.0,7.0,2.0,3.0,1,우도산호해변,1,5.0,6669
0,30.0,4.0,3.0,4.0,4.0,3.0,4.0,5.0,3.0,2.0,0.0,13,서귀포칠십리시공원,1,4.0,4344
0,20.0,2.0,6.0,1.0,6.0,4.0,4.0,1.0,7.0,5.0,1.0,5,바구스서핑스쿨 이호점,5,5.0,3413
1,20.0,2.0,3.0,2.0,4.0,1.0,1.0,6.0,6.0,1.0,0.0,3,천지연폭포,2,5.0,8357
1,50.0,2.0,1.0,2.0,3.0,3.0,2.0,2.0,4.0,2.0,1.0,21,도두봉,1,5.0,2332
0,20.0,1.0,1.0,2.0,5.0,5.0,4.0,6.0,6.0,2.0,3.0,6,구엄리돌염전,1,3.0,1069
0,20.0,2.0,2.0,2.0,4.0,3.0,4.0,2.0,5.0,2.0,0.0,2,스누피가든,3,4.0,5223
0,20.0,4.0,2.0,2.0,5.0,2.0,4.0,6.0,7.0,2.0,1.0,22,비밀의숲,1,3.0,3951
0,30.0,4.0,1.0,1.0,1.0,6.0,5.0,7.0,4.0,3.0,2.0,2,뽀로로앤타요테마파크 제주,6,5.0,4009
1,50.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,6,제주 세계자연유산센터,3,5.0,7769
0,20.0,1.0,1.0,4.0,2.0,4.0,4.0,6.0,6.0,2.0,2.0,6,소길별하,3,4.0,4811
0,20.0,4.0,3.0,2.0,4.0,6.0,2.0,2.0,6.0,1.0,1.0,6,닭머르,1,5.0,1962
0,20.0,2.0,1.0,1.0,2.0,1.0,2.0,6.0,5.0,7.0,1.0,23,성산일출봉,2,5.0,4693
0,20.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,22,신창풍차해안도로,1,4.0,5431
1,20.0,2.0,1.0,1.0,7.0,6.0,5.0,1.0,1.0,7.0,0.0,2,제주실탄사격장,5,5.0,7866
0,30.0,2.0,3.0,5.0,3.0,4.0,5.0,6.0,7.0,7.0,1.0,28,한라산국립공원 성판악탐방로,1,5.0,9410
1,20.0,4.0,3.0,6.0,2.0,5.0,5.0,6.0,5.0,3.0,2.0,2,금오름,1,5.0,1385
0,20.0,1.0,3.0,3.0,4.0,1.0,4.0,4.0,5.0,1.0,5.0,7,서귀포매일올레시장,4,5.0,4333
1,40.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,1,신산공원,8,3.0,5373
1,20.0,1.0,1.0,1.0,1.0,4.0,4.0,6.0,3.0,3.0,1.0,5,이마트 신제주점,4,3.0,7136
0,30.0,1.0,5.0,2.0,3.0,2.0,6.0,1.0,7.0,2.0,1.0,21,새연교,1,3.0,4285
0,30.0,4.0,4.0,3.0,3.0,5.0,5.0,5.0,6.0,1.0,1.0,24,제주현대미술관,3,5.0,7915
0,20.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,7.0,7.0,0.0,2,비양도,1,4.0,3975
0,30.0,2.0,4.0,2.0,3.0,3.0,3.0,6.0,7.0,2.0,0.0,23,영종달빛광장,1,5.0,6193
1,40.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,23,오설록티뮤지엄,3,4.0,6327
0,20.0,2.0,2.0,4.0,5.0,3.0,3.0,5.0,5.0,1.0,0.0,1,협재해수욕장,1,5.0,9734
1,20.0,2.0,1.0,2.0,1.0,2.0,1.0,7.0,3.0,1.0,1.0,24,새별오름,1,5.0,4278
0,30.0,3.0,2.0,5.0,2.0,2.0,6.0,5.0,4.0,2.0,1.0,10,한라산아래첫마을,7,5.0,9421
1,40.0,4.0,2.0,2.0,2.0,2.0,4.0,2.0,5.0,1.0,1.0,3,훈데르트바서파크,3,5.0,10049
0,20.0,2.0,1.0,4.0,5.0,6.0,4.0,5.0,5.0,3.0,3.0,24,쇠소깍관광지,1,5.0,5023
0,20.0,1.0,1.0,2.0,2.0,4.0,3.0,2.0,7.0,2.0,4.0,2,서머셋 제주신화월드,6,4.0,4369
0,20.0,2.0,1.0,3.0,2.0,3.0,3.0,3.0,5.0,2.0,1.0,5,올리브영 제주연동점,4,5.0,6483
1,30.0,4.0,1.0,1.0,1.0,4.0,4.0,4.0,6.0,3.0,3.0,2,다랭이마을,7,4.0,1878
1,20.0,4.0,1.0,1.0,6.0,6.0,7.0,2.0,7.0,7.0,0.0,26,탐라문화광장,4,4.0,8813
0,20.0,3.0,3.0,3.0,5.0,3.0,3.0,6.0,5.0,2.0,0.0,21,닭머르,7,4.0,1962
0,30.0,3.0,3.0,3.0,6.0,4.0,2.0,6.0,5.0,1.0,0.0,22,올레길 5코스(남원-쇠소깍 올레),7,4.0,6467
0,30.0,4.0,1.0,1.0,3.0,6.0,5.0,4.0,4.0,8.0,3.0,2,에코랜드테마파크,6,5.0,5962
0,20.0,3.0,2.0,2.0,4.0,4.0,3.0,6.0,5.0,7.0,1.0,22,비밀의숲,1,4.0,3951
0,20.0,4.0,2.0,5.0,3.0,3.0,6.0,3.0,7.0,1.0,2.0,5,코난해변,1,5.0,8715
0,20.0,3.0,3.0,3.0,5.0,3.0,3.0,6.0,5.0,2.0,0.0,21,성산일출봉,1,4.0,4693
0,20.0,3.0,4.0,2.0,3.0,4.0,5.0,3.0,5.0,1.0,1.0,2,곽지해수욕장,1,4.0,893
0,20.0,6.0,2.0,4.0,2.0,2.0,6.0,6.0,6.0,7.0,1.0,22,곽지해수욕장,1,5.0,893
1,30.0,5.0,2.0,1.0,5.0,3.0,2.0,1.0,3.0,1.0,1.0,22,바람의언덕,1,4.0,3429
1,20.0,5.0,5.0,2.0,5.0,3.0,3.0,5.0,3.0,1.0,0.0,22,어음새억새군락지,1,4.0,5888
0,20.0,7.0,4.0,5.0,2.0,3.0,6.0,2.0,3.0,1.0,2.0,22,독일마을,7,4.0,2383
0,20.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,6,북촌환해장성 (창꼼),1,5.0,3887
1,30.0,6.0,2.0,2.0,6.0,6.0,6.0,6.0,6.0,1.0,0.0,26,표선해수욕장 야영장,1,5.0,9165
0,20.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,7.0,9.0,4.0,28,닭머르해안길 1코스,7,5.0,1964
1,20.0,1.0,1.0,4.0,6.0,1.0,4.0,6.0,1.0,2.0,1.0,2,한담해변,1,5.0,9388
1,40.0,1.0,1.0,7.0,4.0,4.0,1.0,1.0,4.0,3.0,4.0,11,협재해수욕장,1,5.0,9734
0,20.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,6.0,1.0,4.0,2,서귀포매일올레시장,4,3.0,4333
0,50.0,4.0,3.0,4.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,6,신창풍차해안도로,1,5.0,5431
1,30.0,4.0,4.0,1.0,3.0,6.0,4.0,6.0,6.0,1.0,3.0,22,세계자동차&피아노박물관,2,5.0,4745
0,30.0,1.0,1.0,1.0,7.0,1.0,1.0,7.0,7.0,4.0,1.0,10,포도뮤지엄,3,5.0,9109
1,20.0,2.0,2.0,2.0,6.0,4.0,2.0,6.0,5.0,2.0,0.0,28,성산일출봉,1,5.0,4693
0,40.0,1.0,2.0,4.0,2.0,2.0,2.0,2.0,2.0,9.0,2.0,11,함덕해수욕장,1,4.0,9519
0,20.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,7.0,2.0,1.0,6,비양도,1,5.0,3975
1,30.0,2.0,2.0,2.0,6.0,5.0,2.0,1.0,4.0,2.0,1.0,3,공룡알해변,1,4.0,834
1,20.0,4.0,2.0,4.0,2.0,2.0,5.0,1.0,4.0,7.0,1.0,2,테디베어뮤지엄 제주점,3,4.0,8905
0,30.0,1.0,1.0,2.0,4.0,3.0,4.0,2.0,4.0,7.0,0.0,6,이호테우해수욕장,1,5.0,7270
1,20.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,1.0,1.0,0.0,5,삼양해수사우나,5,5.0,4184
0,20.0,2.0,2.0,2.0,4.0,3.0,6.0,6.0,7.0,1.0,0.0,22,한담해안산책로,7,5.0,9389
0,20.0,1.0,1.0,1.0,6.0,4.0,2.0,3.0,5.0,4.0,0.0,21,황우지해안,1,5.0,10002
0,30.0,7.0,1.0,4.0,4.0,6.0,5.0,3.0,3.0,5.0,1.0,22,관음사,2,5.0,915
1,30.0,4.0,1.0,5.0,6.0,4.0,5.0,5.0,4.0,1.0,0.0,1,서피랑마을,7,5.0,4521
0,30.0,1.0,4.0,3.0,5.0,3.0,4.0,2.0,7.0,1.0,0.0,21,거문오름,2,5.0,469
1,30.0,2.0,4.0,2.0,2.0,3.0,3.0,5.0,7.0,7.0,2.0,22,해비치호텔앤드리조트 제주 수영장,6,5.0,9588
0,30.0,2.0,1.0,2.0,4.0,1.0,3.0,5.0,5.0,1.0,1.0,2,김녕해수욕장,1,4.0,1448
0,20.0,4.0,6.0,1.0,2.0,6.0,7.0,7.0,7.0,7.0,1.0,27,한담해변,1,5.0,9388
0,30.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,3.0,4.0,6,석모도수목원,1,4.0,4543
0,30.0,2.0,2.0,6.0,7.0,7.0,4.0,1.0,5.0,9.0,1.0,1,성산일출봉,2,4.0,4693
0,30.0,2.0,3.0,2.0,5.0,2.0,2.0,3.0,3.0,3.0,1.0,11,비자림,7,5.0,3983
0,20.0,1.0,1.0,3.0,2.0,1.0,2.0,2.0,7.0,3.0,1.0,26,광치기해변,1,5.0,986
1,20.0,5.0,5.0,3.0,2.0,1.0,3.0,5.0,6.0,2.0,0.0,28,다랑쉬오름,1,5.0,1875
0,40.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,5.0,1.0,3.0,11,비밀의숲,1,5.0,3951
0,20.0,2.0,2.0,5.0,3.0,2.0,5.0,6.0,6.0,10.0,2.0,22,한담해안산책로,7,4.0,9389
0,20.0,6.0,2.0,3.0,2.0,2.0,2.0,2.0,7.0,1.0,0.0,22,별도봉,1,5.0,3640
0,20.0,4.0,2.0,2.0,4.0,3.0,2.0,6.0,7.0,1.0,2.0,22,협재해수욕장,1,4.0,9734
1,30.0,2.0,3.0,1.0,3.0,1.0,2.0,1.0,7.0,2.0,0.0,3,함덕해수욕장,1,4.0,9519
0,20.0,3.0,3.0,5.0,2.0,3.0,5.0,2.0,6.0,2.0,0.0,21,월정리해수욕장,1,5.0,6895
0,30.0,1.0,4.0,1.0,2.0,4.0,4.0,7.0,6.0,3.0,3.0,23,우도,1,4.0,6657
1,30.0,1.0,1.0,1.0,7.0,6.0,1.0,7.0,7.0,8.0,1.0,3,곡수당,2,4.0,806
1,20.0,6.0,1.0,1.0,1.0,6.0,1.0,1.0,7.0,7.0,1.0,26,군산오름 등산로 입구,1,5.0,1246
1,50.0,2.0,2.0,2.0,4.0,4.0,6.0,6.0,5.0,3.0,4.0,28,이호테우해수욕장,1,4.0,7270
1,20.0,2.0,2.0,2.0,4.0,3.0,2.0,2.0,6.0,1.0,0.0,2,수목원테마파크,6,5.0,5052
0,40.0,1.0,7.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,1.0,3,항파두리 항몽유적지,2,5.0,9556
1,20.0,1.0,1.0,1.0,7.0,2.0,2.0,4.0,6.0,1.0,0.0,28,selfia 24시 빨래방,4,2.0,217
0,20.0,3.0,2.0,3.0,5.0,4.0,6.0,6.0,6.0,1.0,0.0,5,마틸다,4,5.0,2922
0,30.0,3.0,4.0,3.0,3.0,3.0,4.0,3.0,3.0,2.0,0.0,5,포토이즘박스 함덕해수욕장점,4,4.0,9149
1,20.0,6.0,1.0,6.0,2.0,1.0,6.0,6.0,6.0,3.0,3.0,28,광치기해변,1,3.0,986
0,20.0,2.0,4.0,3.0,3.0,4.0,4.0,6.0,3.0,2.0,0.0,26,서귀포매일올레시장,4,5.0,4333
1,20.0,2.0,2.0,2.0,5.0,4.0,2.0,3.0,4.0,1.0,1.0,22,표선해수욕장,1,4.0,9164
0,20.0,3.0,5.0,3.0,5.0,5.0,5.0,5.0,5.0,1.0,1.0,2,에코랜드테마파크,6,5.0,5962
0,60.0,2.0,2.0,3.0,5.0,2.0,5.0,2.0,3.0,2.0,3.0,21,전등사,2,4.0,7597
0,20.0,2.0,2.0,1.0,4.0,6.0,2.0,2.0,7.0,2.0,0.0,21,용두암,1,5.0,6587
1,50.0,1.0,2.0,2.0,3.0,2.0,4.0,2.0,4.0,3.0,4.0,2,거제파노라마케이블카,6,5.0,488
0,40.0,1.0,4.0,1.0,4.0,6.0,1.0,7.0,4.0,1.0,1.0,21,서귀포매일올레시장,4,5.0,4333
1,20.0,4.0,2.0,2.0,3.0,2.0,5.0,6.0,5.0,2.0,1.0,23,여수해상케이블카,6,5.0,6040
0,20.0,6.0,2.0,2.0,6.0,2.0,3.0,1.0,4.0,2.0,1.0,1,곽지해수욕장,1,5.0,893
0,40.0,2.0,3.0,1.0,4.0,3.0,4.0,2.0,5.0,2.0,2.0,13,새별오름,1,5.0,4278
0,20.0,3.0,2.0,3.0,1.0,6.0,4.0,5.0,7.0,9.0,3.0,1,닭머르,7,5.0,1962
0,50.0,4.0,5.0,1.0,1.0,1.0,2.0,5.0,2.0,2.0,1.0,21,삼다공원,1,4.0,4145
1,30.0,1.0,1.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,23,이마트 신제주점,4,4.0,7136
0,30.0,2.0,3.0,2.0,4.0,3.0,2.0,6.0,5.0,5.0,3.0,22,송악산둘레길,7,4.0,4997
0,20.0,3.0,4.0,5.0,4.0,5.0,3.0,3.0,5.0,1.0,2.0,21,장골해변,1,5.0,7484
0,20.0,4.0,2.0,2.0,3.0,3.0,4.0,6.0,1.0,2.0,2.0,1,롯데몰 김포공항점,4,5.0,2759
0,40.0,4.0,1.0,1.0,1.0,1.0,7.0,7.0,7.0,2.0,0.0,3,제주아이키친,4,2.0,7868
0,30.0,2.0,4.0,2.0,1.0,6.0,5.0,2.0,7.0,3.0,1.0,5,내도 해변,7,5.0,1731
0,30.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,7.0,2.0,0.0,1,산굼부리,1,5.0,4085
0,20.0,4.0,2.0,2.0,2.0,2.0,4.0,6.0,5.0,2.0,3.0,21,하고수동해변,1,4.0,9239
0,20.0,6.0,3.0,2.0,4.0,6.0,2.0,3.0,3.0,1.0,0.0,2,수풀,4,4.0,5148
0,30.0,6.0,7.0,2.0,5.0,7.0,4.0,1.0,5.0,7.0,2.0,5,세리월드,5,4.0,4751
0,20.0,2.0,1.0,1.0,3.0,4.0,2.0,5.0,5.0,1.0,0.0,10,하고수동해변,1,4.0,9239
1,40.0,2.0,2.0,1.0,3.0,6.0,5.0,2.0,3.0,1.0,9.0,2,루나폴,6,3.0,2851
0,20.0,1.0,1.0,1.0,3.0,6.0,4.0,3.0,7.0,1.0,1.0,22,고산출장소,7,5.0,723
0,20.0,1.0,1.0,1.0,3.0,2.0,2.0,1.0,3.0,2.0,0.0,21,세화해변,1,5.0,4796
1,30.0,3.0,3.0,4.0,2.0,3.0,3.0,3.0,6.0,3.0,3.0,2,표선해수욕장 야영장,1,5.0,9165
1,20.0,2.0,2.0,2.0,4.0,2.0,2.0,1.0,6.0,3.0,2.0,1,협재해수욕장,1,5.0,9734
0,30.0,4.0,6.0,3.0,3.0,5.0,1.0,1.0,7.0,1.0,0.0,22,아라리오뮤지엄 탑동시네마,3,4.0,5558
0,30.0,5.0,4.0,4.0,4.0,4.0,3.0,4.0,5.0,7.0,1.0,23,정방폭포,1,5.0,7700
0,30.0,7.0,1.0,5.0,2.0,2.0,6.0,1.0,7.0,3.0,4.0,6,금오름,1,5.0,1385
0,20.0,1.0,1.0,1.0,3.0,6.0,6.0,6.0,3.0,1.0,1.0,11,성산일출봉,1,4.0,4693
1,30.0,3.0,2.0,6.0,4.0,6.0,6.0,7.0,1.0,2.0,2.0,26,제주동문재래야시장,4,4.0,7813
0,30.0,1.0,4.0,2.0,6.0,5.0,5.0,2.0,6.0,2.0,1.0,21,서귀포매일올레시장,4,3.0,4333
0,40.0,4.0,5.0,2.0,2.0,5.0,2.0,6.0,6.0,9.0,3.0,2,올레길 4코스(표선-남원 올레),7,4.0,6466
1,60.0,1.0,1.0,5.0,3.0,1.0,5.0,1.0,6.0,2.0,1.0,12,하나개해수욕장,1,4.0,9241
0,50.0,3.0,5.0,3.0,5.0,5.0,3.0,5.0,3.0,1.0,0.0,6,천지연폭포,1,5.0,8357
1,50.0,4.0,3.0,5.0,5.0,3.0,3.0,2.0,4.0,4.0,3.0,6,천지연폭포,1,5.0,8357
0,30.0,2.0,2.0,1.0,3.0,3.0,3.0,7.0,6.0,9.0,1.0,22,제주관광공사 지정면세점,4,2.0,7787
1,20.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,4.0,3.0,1.0,23,HAN컬렉션,4,5.0,140
0,30.0,1.0,3.0,1.0,7.0,1.0,1.0,2.0,5.0,2.0,0.0,21,씨사이드파크 염전,1,5.0,5524
1,50.0,3.0,1.0,6.0,1.0,1.0,5.0,2.0,2.0,2.0,1.0,3,제주4.3평화공원 제주4.3평화기념관,3,5.0,7778
0,20.0,4.0,2.0,3.0,5.0,4.0,3.0,5.0,4.0,4.0,1.0,1,하효쇠소깍해변,1,5.0,9339
1,40.0,1.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,1.0,26,싱계물공원,1,4.0,5490
1,20.0,6.0,6.0,5.0,5.0,5.0,6.0,2.0,5.0,1.0,0.0,23,정방폭포,2,5.0,7700
0,20.0,3.0,4.0,1.0,3.0,4.0,5.0,5.0,5.0,2.0,1.0,22,쇠소깍,1,5.0,5022
0,30.0,2.0,1.0,2.0,4.0,6.0,3.0,2.0,5.0,1.0,0.0,5,성산일출봉,1,4.0,4693
0,20.0,2.0,1.0,1.0,2.0,6.0,4.0,5.0,2.0,9.0,1.0,22,만나다공원,1,5.0,2929
0,20.0,2.0,4.0,1.0,3.0,2.0,4.0,3.0,5.0,7.0,1.0,21,이호테우해수욕장,1,5.0,7270
0,20.0,6.0,2.0,4.0,2.0,6.0,6.0,6.0,6.0,9.0,1.0,1,함덕해수욕장,1,4.0,9519
1,30.0,3.0,2.0,2.0,4.0,1.0,1.0,6.0,4.0,1.0,0.0,2,루나폴,6,5.0,2851
1,30.0,4.0,3.0,3.0,4.0,4.0,3.0,3.0,5.0,1.0,0.0,3,협재해수욕장,1,5.0,9734
0,30.0,2.0,2.0,1.0,3.0,4.0,1.0,6.0,6.0,4.0,0.0,23,디앤디파트먼트 제주,4,4.0,2614
0,20.0,2.0,2.0,2.0,2.0,5.0,3.0,5.0,5.0,9.0,3.0,2,성산일출봉,2,5.0,4693
1,20.0,2.0,4.0,2.0,3.0,6.0,3.0,1.0,6.0,7.0,3.0,3,장화리 일몰조망지,1,4.0,7552
0,20.0,1.0,1.0,1.0,3.0,1.0,7.0,5.0,7.0,1.0,5.0,21,거문오름,1,5.0,469
0,20.0,1.0,2.0,4.0,2.0,2.0,5.0,2.0,7.0,1.0,1.0,22,아쿠아플라넷 제주,6,5.0,5638
0,30.0,1.0,7.0,1.0,4.0,1.0,1.0,7.0,4.0,6.0,0.0,1,남원큰엉해변,1,4.0,1677
1,30.0,2.0,2.0,2.0,2.0,2.0,2.0,4.0,6.0,3.0,5.0,21,성산일출봉,1,4.0,4693
1,30.0,2.0,4.0,1.0,6.0,3.0,1.0,1.0,1.0,2.0,0.0,21,화순방파제,1,5.0,9916
0,20.0,2.0,1.0,1.0,5.0,4.0,3.0,6.0,7.0,3.0,1.0,6,한담해안산책로,7,5.0,9389
0,40.0,1.0,1.0,1.0,1.0,1.0,1.0,7.0,7.0,1.0,0.0,3,해녀박물관,2,5.0,9566
